Year,Country,Parent_company,Empty,HDPE,LDPE,O,PET,PP,PS,PVC,Grand_Total,num_events,volunteers
2020,Denmark,Cycleurope AB,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Dagrofa A/S,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Daim,0,0,0,3,0,0,0,0,3,12,121
2020,Denmark,Danish Conference Venues,0,0,0,0,1,0,0,0,1,12,121
2020,Denmark,Danone,0,1,0,1,0,0,0,0,2,12,121
2020,Denmark,Dansk Supermarked Gruppen,0,0,0,0,1,0,0,0,1,12,121
2020,Denmark,Dapofa,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,DEMKA GmbH,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Deutsche Bahn AG,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Djeep Paris,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Dreadstar Limited,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Duni AB,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,EASIS A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Ecco Sko A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Eckes-Granini Group GmbH,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Elgiganten A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Engelsviken Canning,0,1,0,0,0,0,0,0,1,12,121
2020,Denmark,Fazer,0,0,0,2,0,1,0,0,3,12,121
2020,Denmark,Feast Kitchen ApS,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Ferrero Group,0,0,0,34,0,0,0,0,34,12,121
2020,Denmark,Fiddles,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Fini,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Fini Sweets (Fini Golosinas),0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Flamagas S.A,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Freeway,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Fripa Miltenberg,0,0,1,0,0,0,0,0,1,12,121
2020,Denmark,Gautex Medica S.L,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Gelatelli,0,0,0,3,0,0,0,0,3,12,121
2020,Denmark,"Glanbia, Plc",0,0,0,1,1,0,0,0,2,12,121
2020,Denmark,Glaxosmithkline,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Gramercy Products,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Grupa Topex,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,HACO AG,0,0,0,8,0,0,0,0,8,12,121
2020,Denmark,Harboes Bryggeri A/S,0,0,0,6,0,0,0,0,6,12,121
2020,Denmark,Haribo,0,0,0,7,0,13,0,0,20,12,121
2020,Denmark,Haydi,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,HBI Europe Gmbh,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Heineken International,0,0,0,1,0,1,0,0,2,12,121
2020,Denmark,Hero Switzerland,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Hölzer,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Ikea,0,0,0,1,0,1,0,0,2,12,121
2020,Denmark,Imerco A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Imperial Brands,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Innocent / The Coca-Cola Company,0,0,0,0,3,1,0,0,4,12,121
2020,Denmark,International Sweet Trading GmbH & Co. KG,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Interplast Plastic Products,0,0,0,0,0,1,0,0,1,12,121
2020,Denmark,Intersnack Group,0,0,0,3,0,0,0,0,3,12,121
2020,Denmark,iZone Group,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,J K Thomson,0,0,1,0,0,0,0,0,1,12,121
2020,Denmark,J Marr & Sons,0,0,1,0,0,0,0,0,1,12,121
2020,Denmark,Kasper Co. ApS,0,0,0,0,0,1,0,0,1,12,121
2020,Denmark,Katjes Fassin GmbH,0,0,0,4,0,0,0,0,4,12,121
2020,Denmark,Kraft Heinz,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Lidl,0,0,0,11,0,1,0,0,12,12,121
2020,Denmark,Lindt,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,LinusPro ApS,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Løgismose,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Londou Trading Ltd,0,0,0,9,0,0,0,0,9,12,121
2020,Denmark,Ludwig Schokolade,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,"Mars, Incorporated",0,0,0,29,0,0,0,0,29,12,121
2020,Denmark,Matas,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Maxi Zoo Denmark A/S,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,MCC Trading Int.,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Mcdonald'S Corporation,0,0,0,6,0,1,0,0,7,12,121
2020,Denmark,Med Tech Products Inc.,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Monarflex / BMI Group,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Monde Nissin Corporation,0,0,0,0,0,1,0,0,1,12,121
2020,Denmark,Mondelez International,0,0,0,57,0,1,0,0,58,12,121
2020,Denmark,Municipality of Copenhagen,0,0,0,4,0,0,0,0,4,12,121
2020,Denmark,National Association for Sexuality and Education in Sweden,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Natteravnene,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,NATURLI’ Foods A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Nestle,0,0,0,6,1,3,0,0,10,12,121
2020,Denmark,"Netto, Salling Group",0,0,0,23,2,2,0,0,27,12,121
2020,Denmark,Nippon Gases Danmark A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,NOBAMED Paul Danz AG,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Nordstjernan,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Nupo ApS,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Oli Oli,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Organic Foods & Cafe,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Orkla,0,0,0,6,0,0,0,0,6,12,121
2020,Denmark,Pepsico,0,0,0,4,0,0,0,0,4,12,121
2020,Denmark,Perfetti Van Melle,0,0,0,4,0,0,0,0,4,12,121
2020,Denmark,Pernod Ricard,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Philip Morris International,0,0,0,9,0,0,0,0,9,12,121
2020,Denmark,Procter & Gamble,0,0,0,4,0,0,0,0,4,12,121
2020,Denmark,"Q8, OKQ8 Scandinavia",0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Ravensbergen,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Reffen – Copenhagen Street Food,0,0,0,1,0,1,0,0,2,12,121
2020,Denmark,Reitan Group,0,0,0,18,1,0,0,0,19,12,121
2020,Denmark,"Revlon Group, Inc.",0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,"Reynolds American, Inc.",0,0,0,12,0,0,0,0,12,12,121
2020,Denmark,RFX+CARE International A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Roskilde Kommune,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Royal,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Royal Fassin B.V.,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Royal Unibrew A/S,0,7,1,1,0,2,0,0,11,12,121
2020,Denmark,Rudolf Wild & Co.,0,0,0,3,0,0,0,0,3,12,121
2020,Denmark,Rynkeby Foods A/S,0,1,0,0,1,0,0,0,2,12,121
2020,Denmark,SATS Group,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Scan Choco A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Scandza AS,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Schnoor Plast ApS,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Semper idem Underberg AG,0,0,0,10,0,0,0,0,10,12,121
2020,Denmark,Simply Chocolate,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,SINA,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,SociâˆšÂ©tâˆšÂ© Bic,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Soegaard Human Resource,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Spangsberg Chokoladefabrik A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,"SPX FLOW, Inc.",0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Staco Nordic,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Starbucks,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Statens Museum for Kunst (Denmark),0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Storck,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Summerbird A/S,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Suntory,0,0,0,0,1,0,0,0,1,12,121
2020,Denmark,Swedish Government Offices,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,"Sweet Treat Kaffe, The og Butik / Embaco",0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Swessral Candy,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,The Coca-Cola Company,0,8,1,8,2,1,0,0,20,12,121
2020,Denmark,The Ice Company,0,0,1,0,0,0,0,0,1,12,121
2020,Denmark,The Protein Kitchen ApS,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,The Whole Company A/S,0,0,0,4,0,2,0,0,6,12,121
2020,Denmark,Thise Mejeri,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,TiksPac AB,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Tivoli,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Toms Group,0,0,1,9,0,0,0,0,10,12,121
2020,Denmark,Top Danmark,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Torvehallerne,0,0,0,0,2,0,0,0,2,12,121
2020,Denmark,True Brands Limited,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Tymbark,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,U.S. Tobacco Cooperative Inc. / Manitou Tobacco GmbH,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,UAB N.G.P. Empire Lithuania,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Unbranded,0,47,14,3774,25,100,160,1,4121,12,121
2020,Denmark,Unilever,0,0,0,16,0,1,0,0,17,12,121
2020,Denmark,Vandenberg Special Products,0,0,0,2,0,0,0,0,2,12,121
2020,Denmark,Vitamin Well Ab,0,0,0,3,0,0,0,0,3,12,121
2020,Denmark,Vitasoy International Holdings Limited,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Volkswagen Group,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Wios Food,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Yoburger,0,0,0,1,0,0,0,0,1,12,121
2020,Denmark,Zebra A/S,0,0,0,1,0,0,1,0,2,12,121
2020,Ecuador,Colgate-Palmolive,0,0,0,0,0,0,0,1,1,4,22
2020,Ecuador,Comfoods Commonwealth Food Inc.,0,0,0,0,0,0,0,1,1,4,22
2020,Ecuador,"Mars, Incorporated",0,0,0,1,0,0,0,2,3,4,22
2020,Ecuador,Mondelez International,0,0,0,0,0,0,0,2,2,4,22
2020,Ecuador,Nestle,0,0,0,0,0,0,0,2,2,4,22
2020,Ecuador,Pepsico,0,0,0,0,30,15,0,1,46,4,22
2020,Ecuador,Procter & Gamble,0,0,0,0,0,0,0,1,1,4,22
2020,Ecuador,The Coca-Cola Company,0,0,0,0,0,0,0,5,5,4,22
2020,Ecuador,Unbranded,0,0,0,0,13,0,0,28,41,4,22
2020,Ecuador,Unilever,0,0,0,0,0,0,0,1,1,4,22
2020,El Salvador,Colgate-Palmolive,0,1,0,0,0,0,0,0,1,1,10
2020,El Salvador,Pepsico,0,0,0,0,15,14,0,0,29,1,10
2020,El Salvador,The Coca-Cola Company,0,0,0,0,39,108,0,0,147,1,10
2020,El Salvador,Unbranded,0,0,98,0,24,185,182,0,489,1,10
2020,France,Alma,0,0,0,0,1,0,0,0,1,3,15
2020,France,Andros,0,0,0,1,0,0,0,0,1,3,15
2020,France,Anheuser-Busch Inbev,0,0,0,0,0,1,0,0,1,3,15
2020,France,Association familiale Mulliez,0,0,0,1,0,0,0,0,1,3,15
2020,France,Canada Dry Motts,0,0,0,1,2,0,0,0,3,3,15
2020,France,Capri Sun Group Holding,0,0,0,3,0,0,0,0,3,3,15
2020,France,Carlsberg Group,0,0,0,0,0,1,0,0,1,3,15
2020,France,Daim,0,0,1,0,0,0,0,0,1,3,15
2020,France,Danone,0,0,0,3,5,3,0,0,11,3,15
2020,France,Ferrero Group,0,0,7,0,0,1,0,0,8,3,15
2020,France,General Mills,0,0,0,1,0,1,0,0,2,3,15
2020,France,Haribo,0,0,12,1,0,0,0,0,13,3,15
2020,France,Heineken,0,0,0,1,0,0,0,0,1,3,15
2020,France,Heineken International,0,0,1,0,0,0,0,0,1,3,15
2020,France,Imperial Brands,0,0,0,12,0,0,0,0,12,3,15
2020,France,Isostar,0,0,2,0,0,0,0,0,2,3,15
2020,France,Keurig Dr. Pepper,0,0,0,3,0,0,0,0,3,3,15
2020,France,Kimberly-Clark,0,0,1,0,0,0,0,0,1,3,15
2020,France,Lidl,0,0,0,0,1,0,0,0,1,3,15
2020,France,"Mars, Incorporated",0,0,7,3,1,0,0,0,11,3,15
2020,France,Mcdonald'S Corporation,0,0,0,2,1,0,0,0,3,3,15
2020,France,Mondelez International,0,0,0,1,0,0,0,0,1,3,15
2020,France,Nestle,0,0,1,0,2,0,0,0,3,3,15
2020,France,Parmalat,0,0,1,0,0,0,0,0,1,3,15
2020,France,Pepsico,0,0,0,3,0,0,0,0,3,3,15
2020,France,Perfetti Van Melle,0,0,3,2,0,0,0,0,5,3,15
2020,France,Pernod Ricard,0,0,0,1,0,0,0,0,1,3,15
2020,France,Philip Morris International,0,0,1,19,0,0,0,0,20,3,15
2020,France,Pladis,0,0,0,1,1,0,0,0,2,3,15
2020,France,Reckitt Benckiser,0,0,0,0,1,0,0,0,1,3,15
2020,France,Red Bull,0,0,0,3,0,0,0,0,3,3,15
2020,France,"Reynolds American, Inc.",0,0,1,7,0,0,0,0,8,3,15
2020,France,San Miguel Corporation,0,0,1,0,0,0,0,0,1,3,15
2020,France,SociâˆšÂ©tâˆšÂ© Bic,0,0,0,0,2,1,0,1,4,3,15
2020,France,Sodebo,0,0,0,2,0,0,0,0,2,3,15
2020,France,Suntory,0,0,0,0,1,0,0,0,1,3,15
2020,France,The Coca-Cola Company,0,0,0,10,3,1,0,0,14,3,15
2020,France,Unbranded,0,0,15,2288,77,49,131,18,2578,3,15
2020,France,Unilever,0,0,0,1,0,0,0,0,1,3,15
2020,France,WEPA France SAS,0,0,0,1,0,0,0,0,1,3,15
2020,Germany,Bel Group,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,Ferrero Group,0,0,0,3,0,0,0,0,3,1,24
2020,Germany,Haribo,0,0,0,20,0,0,0,0,20,1,24
2020,Germany,Imperial Brands,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,Kellogg Company,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,Lidl,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,"Mars, Incorporated",0,0,0,11,0,0,0,0,11,1,24
2020,Germany,Milchschnitte,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,Mondelez International,0,0,0,4,0,0,0,0,4,1,24
2020,Germany,Nestle,0,0,0,8,0,1,0,0,9,1,24
2020,Germany,Pepsico,0,0,0,0,1,1,0,0,2,1,24
2020,Germany,Philip Morris International,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,Red Band,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,"Reynolds American, Inc.",0,0,0,3,0,0,0,0,3,1,24
2020,Germany,Rudolf Wild & Co.,0,0,0,8,0,0,0,0,8,1,24
2020,Germany,Tempo,0,0,0,1,0,0,0,0,1,1,24
2020,Germany,The Coca-Cola Company,0,0,0,0,2,5,0,0,7,1,24
2020,Germany,Unbranded,10,0,196,4539,94,87,7,0,4933,1,24
2020,Ghana,ABC Company,0,0,0,0,116,0,0,0,116,2,310
2020,Ghana,Akosombo Ice,0,0,15,0,0,0,0,0,15,2,310
2020,Ghana,Blow-Chem Industries,0,0,0,0,1890,0,0,0,1890,2,310
2020,Ghana,Bonam Enterprise,0,0,19,0,0,0,0,0,19,2,310
2020,Ghana,Cevag Company,0,6,0,0,0,0,0,0,6,2,310
2020,Ghana,Chris Enterprise,0,0,20,0,0,0,0,0,20,2,310
2020,Ghana,Everpure,0,0,49,0,21,0,0,0,70,2,310
2020,Ghana,Fanmilk,0,36,0,0,0,0,0,0,36,2,310
2020,Ghana,GMR Industries,0,0,0,0,40,0,0,0,40,2,310
2020,Ghana,Guiness Ghana,0,0,0,0,133,0,0,0,133,2,310
2020,Ghana,Kasapreko Company Ltd,0,0,0,0,446,0,0,0,446,2,310
2020,Ghana,Mondelez International,0,0,0,0,102,0,0,0,102,2,310
2020,Ghana,Multipac,0,0,0,0,34,0,0,0,34,2,310
2020,Ghana,Rehotgoshen,0,0,0,0,92,0,0,0,92,2,310
2020,Ghana,Special Ice Company,0,0,0,0,15,0,0,0,15,2,310
2020,Ghana,Star Enterprise,0,0,33,0,0,0,0,0,33,2,310
2020,Ghana,Sulu Investment,0,0,0,0,36,0,0,0,36,2,310
2020,Ghana,Suntory,0,0,0,0,21,0,0,0,21,2,310
2020,Ghana,The Coca-Cola Company,0,0,0,0,258,0,0,0,258,2,310
2020,Ghana,Total,0,9,0,0,0,0,0,0,9,2,310
2020,Ghana,Twellium Industrial Company,0,0,0,0,153,0,0,0,153,2,310
2020,Ghana,Unbranded,0,102,155,0,1868,0,0,0,2125,2,310
2020,Ghana,Voltic Ghana Limited,0,0,0,0,980,0,0,0,980,2,310
2020,Ghana,Water Banc,0,44,0,0,0,0,0,0,44,2,310
2020,Ghana,Wilmar,0,23,0,0,0,0,0,0,23,2,310
2020,Greece,De Agostini,0,0,3,0,0,0,0,0,3.0,2,73
2020,Greece,Easa,0,0,0,1,0,0,0,0,1.0,2,73
2020,Greece,Ferrero Group,0,0,0,0,0,1,0,0,1.0,2,73
2020,Greece,"Mars, Incorporated",0,0,1,6,0,0,0,0,7.0,2,73
2020,Greece,Nestle,0,0,2,0,0,0,0,0,2.0,2,73
2020,Greece,Pepsico,0,0,0,0,0,0,0,0,null,2,73
2020,Greece,The Coca-Cola Company,0,0,0,2,0,0,0,0,2.0,2,73
2020,Greece,Unbranded,0,0,0,6,0,0,0,0,6.0,2,73
2020,Honduras,Pepsico,0,0,0,0,1,0,0,0,1,1,12
2020,India,24 Mantra Organic,0,0,0,1,0,0,0,0,1,56,353
2020,India,25 Mantra Organic,0,0,0,4,0,0,0,0,4,56,353
2020,India,3M,0,0,0,7,0,0,0,0,7,56,353
2020,India,A.D.JEYAVEERAPANDIA NADAR & BROS.(NAGAPATTINAM),0,0,0,1,0,0,0,0,1,56,353
2020,India,A.S Agro Foods,0,0,0,3,0,0,0,0,3,56,353
2020,India,A.S. AGRO FOODS,0,0,0,2,0,0,0,0,2,56,353
2020,India,A1 CHIPS & EXPORTS INDIA PVT LTD,0,0,0,4,0,0,0,0,4,56,353
2020,India,Aachi,0,0,2,121,9,0,0,1,133,56,353
2020,India,Aarthi Agro Products,0,0,0,1,0,0,0,0,1,56,353
2020,India,Abbott Laboratories,0,0,0,2,1,1,0,0,4,56,353
2020,India,Abirami Soap Works,0,0,0,2,0,0,0,0,2,56,353
2020,India,act 2,0,3,0,0,0,0,0,0,3,56,353
2020,India,Adani Wilmar Limited,0,0,2,32,2,0,0,0,36,56,353
2020,India,Aditya Birla Retail Limited,0,0,0,3,0,0,0,0,3,56,353
2020,India,Adyar Anada Bhavan Sweets India Private Ltd.,0,0,0,6,0,6,0,0,12,56,353
2020,India,Aishwaryam Oil Manufacturers,0,0,0,0,2,0,0,0,2,56,353
2020,India,Ajinomoto,0,0,0,3,0,0,0,0,3,56,353
2020,India,Akshaya Foods,0,0,0,1,0,0,0,0,1,56,353
2020,India,Allwin Food Products,0,0,0,1,0,0,0,0,1,56,353
2020,India,Alsafaa Food Products,0,0,0,2,0,0,0,0,2,56,353
2020,India,Amalgamated Holdings Ltd,0,0,0,1,0,0,0,0,1,56,353
2020,India,Amazon / Whole Foods,0,0,1,6,0,0,0,0,7,56,353
2020,India,Amma Appalam Depot,0,0,0,6,0,0,0,0,6,56,353
2020,India,Amrutanjan Healthcare Ltd,0,1,0,1,0,3,0,0,5,56,353
2020,India,Amul,0,62,203,3,4,0,0,0,272,56,353
2020,India,Amway India Enterprises Pvt. Ltd.,0,8,1,0,0,4,0,0,13,56,353
2020,India,Angoor,0,0,4,0,0,0,0,0,4,56,353
2020,India,Anil,0,0,0,107,0,0,0,0,107,56,353
2020,India,Ans G Nature Private Limited,0,0,0,3,0,0,0,0,3,56,353
2020,India,Apis India Limited,0,0,0,1,1,0,0,0,2,56,353
2020,India,Apollo Hospitals Enterprise Ltd.,0,0,0,0,1,0,0,0,1,56,353
2020,India,Arasan Murukku Pvt Ltd.,0,0,0,1,0,0,0,0,1,56,353
2020,India,Aravind Laboratories,0,0,0,1,0,0,0,0,1,56,353
2020,India,Arrow,0,1,0,0,0,0,0,0,1,56,353
2020,India,Aruna Food Products,0,0,0,0,0,1,0,0,1,56,353
2020,India,Arya Vaidya Sala,0,0,0,2,0,0,0,0,2,56,353
2020,India,Atchayam Oil,0,0,0,0,1,0,0,0,1,56,353
2020,India,Atrimed Pharmaceuticals Pvt. Ltd.,0,0,0,1,0,0,0,0,1,56,353
2020,India,Ava Condiments Pvt Ltd,0,0,0,1,0,0,0,0,1,56,353
2020,India,Avenue E-Commerce Limited (AEL),0,0,0,1,0,0,0,0,1,56,353
2020,India,AVT Group,0,0,0,2,1,0,0,0,3,56,353
2020,India,Axiom Ayurveda,0,0,0,0,1,0,0,0,1,56,353
2020,India,Baby hug,0,0,1,0,0,0,0,0,1,56,353
2020,India,Bait Al Tamur Co.,0,0,0,0,0,3,0,0,3,56,353
2020,India,Balaji,0,1,4,0,0,0,0,0,5,56,353
2020,India,Bambino Agro Industries Ltd,0,0,0,22,0,0,0,0,22,56,353
2020,India,Barn Foods,0,0,0,5,0,0,0,0,5,56,353
2020,India,Beiersdorf Global Ag,0,6,0,1,0,5,0,0,12,56,353
2020,India,Bella India Healthcare Pvt. Ltd.,0,0,3,0,0,0,0,0,3,56,353
2020,India,Bharathi Consumer Care Products Pvt.Ltd,0,0,0,15,0,0,0,0,15,56,353
2020,India,Bio Veda Action Research Private Limited,0,0,1,1,0,0,0,0,2,56,353
2020,India,Bisleri,0,0,0,0,39,0,0,0,39,56,353
2020,India,Black Star Exports,0,0,0,0,1,0,0,0,1,56,353
2020,India,Boat,0,0,1,0,0,0,0,0,1,56,353
2020,India,Booma Appalam,0,0,0,1,0,0,0,0,1,56,353
2020,India,Bright LifeCare Pvt. Ltd.,0,0,0,0,1,0,0,0,1,56,353
2020,India,Britania,0,1,0,0,0,0,0,0,1,56,353
2020,India,Britannia,0,0,41,869,0,16,1,1,928,56,353
2020,India,Butterfly Gandhimathi Appliances Limited,0,0,0,1,0,0,0,0,1,56,353
2020,India,Cadbury India,0,0,3,0,0,0,0,0,3,56,353
2020,India,Cadila Healthcare Limited,0,0,0,2,0,0,0,0,2,56,353
2020,India,Calis Food Products,0,0,0,2,0,0,0,0,2,56,353
2020,India,Capital Foods Pvt Ltd,0,0,0,2,0,0,0,0,2,56,353
2020,India,CareNow Medical Private Limited,0,0,0,3,0,0,0,0,3,56,353
2020,India,Caudary Group,0,0,0,1,0,0,0,0,1,56,353
2020,India,Cavinkare,0,5,0,124,1,1,0,1,132,56,353
2020,India,Cholayil Private Limited,0,0,1,0,0,2,0,1,4,56,353
2020,India,Christy Quality Foods (India) Pvt Ltd.,0,0,0,8,0,0,0,0,8,56,353
2020,India,Cipla Inc.,0,0,0,7,0,0,0,0,7,56,353
2020,India,Colgate,0,1,0,1,0,0,0,0,2,56,353
2020,India,Colgate-Palmolive,2,1,1,53,4,1,0,5,67,56,353
2020,India,Conagra,0,0,0,15,0,0,0,0,15,56,353
2020,India,Conagra Brands,0,0,0,3,0,0,0,0,3,56,353
2020,India,Costco,0,0,0,1,0,0,0,0,1,56,353
2020,India,Cothas Coffee Co,0,0,0,1,0,0,0,0,1,56,353
2020,India,CR Masala Company,0,0,0,1,0,0,0,0,1,56,353
2020,India,Cremica Food Industries Ltd.,0,0,0,10,0,0,0,0,10,56,353
2020,India,Dabur,0,4,0,1,7,0,0,0,12,56,353
2020,India,Daily Fresh Fruits India Pvt Ltd,0,0,0,4,3,0,0,0,7,56,353
2020,India,Del Monte Pacific Limited,0,0,0,29,0,0,0,0,29,56,353
2020,India,Desai Foods Pvt. Ltd.,0,0,0,1,0,0,0,0,1,56,353
2020,India,DFM Foods Ltd.,0,0,0,5,0,0,0,0,5,56,353
2020,India,DHARAMPAL SATYAPAL LTD.,0,0,0,6,0,0,0,0,6,56,353
2020,India,Dodla Dairy,0,0,107,0,1,0,0,0,108,56,353
2020,India,Domino's Pizza India,0,0,0,8,0,0,0,0,8,56,353
2020,India,Dream Bake Private Limited,0,0,0,1,0,0,0,0,1,56,353
2020,India,Ds Group,0,0,0,2,0,0,0,0,2,56,353
2020,India,Dukes,0,0,1,0,0,0,0,0,1,56,353
2020,India,E V Perumal Chetty & Co,0,3,0,0,0,0,0,0,3,56,353
2020,India,E.K. SONS AGRO FOODS,0,0,0,1,0,0,0,0,1,56,353
2020,India,Ecof Industries Private Limited,0,0,0,9,0,0,0,0,9,56,353
2020,India,EID Parry,0,0,1,3,0,0,0,0,4,56,353
2020,India,Elite Green Pvt Ltd.,0,0,0,1,0,0,0,0,1,56,353
2020,India,Elite Group,0,0,0,9,0,0,0,0,9,56,353
2020,India,Emami Limited,0,2,0,0,0,0,0,0,2,56,353
2020,India,Essorganics,0,0,0,0,3,0,0,0,3,56,353
2020,India,Everest Food Products Pvt Ltd,0,0,0,1,0,0,0,0,1,56,353
2020,India,Ferrero Group,0,0,4,0,2,4,2,0,12,56,353
2020,India,Flair Pens,0,0,0,1,0,0,0,0,1,56,353
2020,India,Flipkart India Pvt. Ltd.,0,0,0,1,0,0,0,0,1,56,353
2020,India,Forest Fragrance,0,0,0,1,0,0,0,0,1,56,353
2020,India,Funfizz Foods,0,0,0,1,0,0,0,0,1,56,353
2020,India,Future Consumer Limited,0,0,0,3,0,0,0,0,3,56,353
2020,India,G.M.Pens International Pvt. Ltd.,0,0,0,0,0,4,0,0,4,56,353
2020,India,Garuda Foods Pvt Ltd,0,0,0,1,0,0,0,0,1,56,353
2020,India,Gem Edible Oils Pvt Ltd,0,0,0,1,0,0,0,0,1,56,353
2020,India,General Mills,0,0,0,13,0,0,0,0,13,56,353
2020,India,Glaxosmithkline,0,0,0,55,2,5,0,2,64,56,353
2020,India,GlaxoSmithKline Pharmaceuticals Ltd,0,0,0,2,0,0,0,0,2,56,353
2020,India,Glenmark Pharma Ltd.,0,2,0,0,0,1,0,0,3,56,353
2020,India,Godrej,0,1,25,7,5,0,0,0,38,56,353
2020,India,Godrej Agrovet Limited,0,0,9,0,0,0,0,0,9,56,353
